file	best_BER	alpha	block_size	num_bits
LibriSpeech 2/dev-clean-2/6319/57405/6319-57405-0011.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/6319/57405/6319-57405-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/6319/57405/6319-57405-0012.flac: best_BER=0.000, alpha=0.2, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/6319/57405/6319-57405-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0000.flac: best_BER=0.250, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0001.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0002.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0003.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0004.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0005.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0006.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0007.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0008.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0009.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0010.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0011.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0012.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0013.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0013_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0014.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0014_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0015.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0015_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0016.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0016_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0017.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0017_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0018.flac: best_BER=0.125, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0018_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0019.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0019_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0020.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0020_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0021.flac: best_BER=0.125, alpha=0.05, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0021_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0022.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0022_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0023.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0023_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0024.flac: best_BER=0.000, alpha=0.2, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0024_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0025.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0025_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0026.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0026_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0027.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0027_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0028.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0028_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0029.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0029_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0030.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0030_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0031.flac: best_BER=0.125, alpha=0.2, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0031_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0032.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0032_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0033.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0033_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0034.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0034_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0035.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0035_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0036.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0036_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0037.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0037_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0038.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0038_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0039.flac: best_BER=0.125, alpha=0.05, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0039_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0040.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0040_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0041.flac: best_BER=0.000, alpha=0.2, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0041_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0042.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0042_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0043.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0043_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0044.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0044_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0045.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0045_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0046.flac: best_BER=0.000, alpha=0.2, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0046_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0047.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0047_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0048.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0048_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0049.flac: best_BER=0.250, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0049_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0050.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0050_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0051.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0051_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0052.flac: best_BER=0.188, alpha=0.01, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0052_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0053.flac: best_BER=0.188, alpha=0.05, block_size=(32, 32), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0053_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0054.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0054_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0055.flac: best_BER=0.125, alpha=0.1, block_size=(32, 32), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0055_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0056.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0056_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0057.flac: best_BER=0.125, alpha=0.2, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0057_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0058.flac: best_BER=0.000, alpha=0.2, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0058_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0059.flac: best_BER=0.250, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0059_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0060.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0060_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0061.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0061_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0062.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0062_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0063.flac: best_BER=0.000, alpha=0.2, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0063_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0064.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0064_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0065.flac: best_BER=0.125, alpha=0.05, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0065_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0066.flac: best_BER=0.188, alpha=0.01, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0066_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0067.flac: best_BER=0.125, alpha=0.1, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0067_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0068.flac: best_BER=0.125, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0068_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0069.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0069_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0070.flac: best_BER=0.125, alpha=0.1, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0070_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0071.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0071_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0072.flac: best_BER=0.125, alpha=0.2, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0072_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0073.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0073_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0074.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0074_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0075.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0075_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0076.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0076_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0077.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0077_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0078.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0078_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0079.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0079_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0080.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0080_watermarked.flac
LibriSpeech 2/dev-clean-2/777/126732/777-126732-0081.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/777/126732/777-126732-0081_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0000.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0001.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0002.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0003.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0004.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0005.flac: best_BER=0.125, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0006.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0007.flac: best_BER=0.125, alpha=0.05, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0008.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0009.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0010.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0011.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0012.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0013.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0013_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0014.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0014_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0015.flac: best_BER=0.250, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0015_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0016.flac: best_BER=0.188, alpha=0.2, block_size=(16, 16), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0016_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0017.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0017_watermarked.flac
LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0018.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/7850/281318/7850-281318-0018_watermarked.flac
